User ID,family member,seasons,weekly,monthly,by cycle
13307,4,Autumn,2.46,10.19,29.72
51101,6,Winter,3.70,13.08,41.69
34840,3,Summer,2.98,14.79,34.69
72190,5,Spring,4.19,16.59,50.59
81917,3,Spring,2.79,11.81,36.34
85667,7,Autumn,5.11,16.86,53.89
44875,8,Spring,7.17,26.57,93.47
51867,7,Autumn,5.32,19.81,59.95
22385,4,Autumn,2.49,10.57,37.29
65260,2,Autumn,1.61,5.40,18.51
66126,3,Winter,1.82,7.88,22.43
50200,6,Summer,6.22,24.12,73.32
46843,2,Autumn,1.28,4.94,14.49
47450,6,Summer,6.78,27.48,73.63
93122,8,Spring,7.97,33.64,104.34
21178,9,Summer,9.80,44.09,106.08
45528,2,Autumn,1.33,5.80,14.89
47338,4,Winter,2.07,7.67,24.02
47289,2,Autumn,1.29,5.69,17.08
33978,4,Spring,3.11,13.08,44.89
53778,6,Spring,5.82,19.62,77.07
60029,3,Winter,1.45,6.93,18.69
56658,9,Winter,5.39,23.93,63.32
14205,5,Autumn,3.12,15.06,43.52
21125,7,Summer,6.57,27.49,89.42
63629,9,Spring,7.55,39.05,114.07
32583,9,Spring,7.46,38.32,96.25
81637,4,Autumn,3.12,11.08,35.00
27401,2,Autumn,1.21,5.59,16.38
85322,7,Winter,3.38,17.26,56.43
34699,8,Summer,7.23,33.93,119.60
54464,3,Winter,1.48,7.46,23.27
63081,4,Summer,3.67,15.32,56.06
50894,6,Spring,4.63,22.59,54.48
93686,9,Autumn,5.00,28.10,65.73
70574,6,Summer,6.51,25.38,68.37
35867,3,Autumn,1.69,9.14,25.08
75976,9,Autumn,7.18,24.50,90.45
98300,3,Winter,1.48,6.35,22.74
28652,6,Summer,5.75,23.75,76.67
50304,7,Spring,5.55,22.35,77.95
34970,9,Autumn,7.09,28.94,84.11
15441,7,Autumn,4.08,21.24,54.36
63123,6,Spring,4.49,21.76,55.21
61148,3,Spring,2.15,9.91,33.38
56794,6,Spring,4.37,18.55,57.23
19055,9,Summer,8.09,42.20,115.91
34267,3,Summer,2.95,11.85,37.81
92159,9,Spring,6.88,37.10,95.60
25074,4,Autumn,2.79,11.81,32.52
66458,5,Summer,4.98,22.02,60.10
27880,7,Autumn,5.04,21.34,56.29
71393,7,Summer,7.11,24.86,97.47
74016,3,Spring,2.95,11.52,30.47
56612,6,Spring,5.33,19.04,69.07
36295,3,Summer,3.00,11.49,39.32
46665,3,Winter,1.30,5.69,16.27
74709,4,Winter,1.95,7.90,25.57
42965,5,Summer,4.74,21.00,65.83
53945,2,Spring,1.49,8.29,20.46
31225,2,Spring,1.94,6.33,21.10
27338,6,Winter,2.66,11.56,32.47
93599,6,Winter,3.28,11.66,35.16
77811,7,Spring,5.39,28.37,89.87
21690,6,Autumn,4.11,18.18,54.68
42149,6,Spring,5.44,25.21,71.59
79779,2,Spring,1.55,7.47,19.83
93422,7,Summer,6.41,27.24,77.70
91189,5,Winter,2.49,11.39,30.86
80951,2,Spring,1.53,7.08,22.50
67185,7,Autumn,4.79,19.41,52.65
73483,4,Winter,1.99,10.57,31.36
59596,5,Autumn,3.39,17.12,41.10
64440,5,Winter,2.42,8.99,28.45
87247,7,Autumn,4.89,24.61,65.83
17351,2,Autumn,1.29,5.76,17.09
11015,6,Summer,6.27,27.75,71.97
18508,8,Winter,4.32,17.60,57.57
59864,7,Spring,6.29,23.77,84.28
59955,5,Autumn,2.96,11.71,35.52
20637,7,Spring,5.69,20.64,71.43
91704,2,Autumn,1.55,6.00,18.11
45663,6,Autumn,3.58,16.38,50.42
97828,3,Spring,2.10,9.19,30.07
70453,5,Autumn,3.43,14.70,47.46
32868,9,Autumn,6.32,24.15,84.35
63227,7,Winter,3.45,14.00,38.15
26746,7,Autumn,4.91,19.17,60.68
44759,8,Autumn,5.13,28.12,84.38
29934,8,Autumn,5.76,22.27,83.74
35626,9,Winter,4.58,23.45,70.29
61493,5,Spring,4.86,19.11,63.02
81961,3,Winter,1.60,5.75,16.88
19968,7,Spring,6.37,21.81,77.95
54314,9,Summer,9.17,39.48,113.83
79768,6,Winter,3.81,12.59,42.83
20965,5,Winter,2.55,10.53,34.38
99602,9,Winter,4.63,21.36,63.63
52040,5,Winter,2.29,10.90,34.80
67101,8,Summer,8.55,28.78,110.24
44900,6,Summer,6.02,22.95,74.95
81787,2,Summer,2.04,6.96,22.06
45836,3,Autumn,2.25,9.17,24.50
15637,5,Autumn,2.93,13.32,39.44
24299,4,Spring,2.86,14.17,39.79
85004,6,Autumn,3.80,15.32,42.73
11975,7,Winter,4.21,16.04,50.82
84045,7,Summer,7.53,27.74,90.68
53936,3,Summer,2.67,14.87,37.97
72597,6,Spring,4.95,20.60,64.15
10071,9,Winter,4.46,20.01,60.57
92435,3,Summer,2.78,12.57,42.20
28184,8,Winter,3.60,16.57,56.42
94072,2,Autumn,1.08,4.68,17.24
92606,6,Winter,3.30,15.57,44.93
49322,8,Summer,7.51,40.14,93.42
20300,2,Summer,1.87,7.59,27.74
59242,3,Winter,1.45,6.86,18.23
88242,8,Autumn,5.03,22.41,72.61
63435,4,Summer,4.02,17.01,58.82
19283,7,Summer,6.06,30.42,74.88
43106,6,Winter,2.99,11.61,32.91
63451,7,Spring,5.58,23.99,90.80
31772,9,Spring,6.96,38.43,103.18
49861,6,Spring,4.17,18.55,59.72
23989,9,Spring,7.40,38.21,112.41
96394,9,Autumn,7.03,26.27,89.95
40159,4,Autumn,2.71,10.08,34.99
95215,3,Winter,1.25,6.28,20.76
79999,6,Spring,4.99,21.38,58.55
62435,8,Spring,6.83,26.42,78.63
58210,8,Spring,6.74,27.64,71.04
76822,2,Summer,1.85,9.43,27.85
52265,4,Spring,3.33,14.06,41.65
37437,3,Winter,1.34,5.50,17.21
27511,3,Spring,2.14,10.90,30.68
93564,8,Autumn,5.63,22.90,58.86
11496,4,Autumn,2.69,10.69,27.96
22058,4,Summer,4.39,17.65,57.91
80689,4,Spring,3.22,13.07,39.86
43320,2,Spring,1.80,7.53,24.20
35224,8,Autumn,5.77,24.15,66.01
32590,5,Winter,2.08,10.21,30.77
99590,3,Summer,3.17,14.56,43.88
52131,8,Autumn,5.12,19.57,69.07
90487,4,Spring,2.88,12.56,46.42
34431,6,Summer,6.95,26.75,89.96
93869,6,Summer,5.46,22.61,76.13
92371,6,Winter,3.44,13.78,42.31
84535,4,Spring,3.71,16.06,43.79
32801,5,Summer,4.52,24.50,68.47
15613,4,Winter,1.77,9.01,24.00
99994,7,Spring,5.98,25.82,89.82
46412,3,Summer,2.67,13.16,37.15
68853,5,Autumn,3.44,11.85,40.27
97181,3,Winter,1.24,5.58,18.47
93163,5,Summer,4.27,17.72,55.14
35420,2,Autumn,1.11,5.19,17.45
19823,7,Spring,5.62,28.40,75.65
49445,4,Autumn,2.57,13.40,32.37
23198,4,Spring,3.77,16.49,43.98
84885,8,Spring,6.08,33.99,102.03
72639,9,Winter,4.08,18.88,58.97
67625,5,Summer,4.58,22.08,63.88
88698,3,Spring,2.47,9.64,29.04
83917,7,Winter,3.41,14.65,43.40
63878,6,Winter,2.77,11.12,38.68
10424,7,Autumn,4.35,17.58,60.14
45441,3,Summer,2.87,12.03,39.07
63582,3,Spring,2.67,9.75,37.92
14767,3,Summer,3.45,12.98,33.96
37259,9,Summer,7.79,38.08,106.49
40241,8,Autumn,6.18,25.59,64.88
75469,8,Summer,9.02,40.91,93.92
69874,9,Summer,7.80,34.13,100.54
55251,2,Winter,1.17,4.62,12.91
55830,9,Winter,4.44,20.45,57.51
82402,9,Winter,4.91,20.25,57.96
76413,5,Spring,4.04,18.61,50.45
23037,4,Winter,2.42,10.75,27.51
71785,4,Spring,3.19,13.78,45.87
36256,3,Autumn,2.14,9.07,27.51
91437,8,Summer,8.21,29.85,106.54
26850,4,Summer,4.62,15.72,45.50
10782,3,Autumn,2.42,9.41,28.02
57775,9,Summer,8.76,36.04,127.13
38712,9,Spring,7.92,28.30,91.68
26104,7,Autumn,4.29,21.69,62.37
81842,6,Autumn,4.25,17.19,53.33
24576,3,Winter,1.52,6.28,19.19
71513,2,Winter,1.01,4.13,13.61
46283,5,Autumn,3.07,16.55,51.24
78173,6,Spring,5.73,22.07,69.11
28675,2,Summer,1.75,8.11,28.38
66521,9,Summer,9.63,38.89,123.15
43774,5,Winter,2.47,11.22,32.68
37419,8,Winter,3.72,15.67,47.76
48169,7,Summer,6.92,29.76,91.24
78299,8,Winter,4.02,16.31,56.58
64921,8,Summer,7.75,40.13,92.90
89061,9,Winter,4.92,19.65,53.68
73711,9,Summer,8.82,35.61,112.00
48087,3,Spring,2.70,8.76,28.29
34116,7,Autumn,4.61,16.62,54.91
33197,4,Autumn,2.67,10.86,35.28
83780,8,Summer,8.36,33.96,108.79
90505,5,Autumn,3.71,16.59,44.64
74509,8,Autumn,5.23,26.42,65.24
51873,9,Winter,4.00,16.15,49.56
74407,6,Spring,4.89,23.21,65.07
48952,7,Summer,8.07,31.47,90.18
76264,7,Spring,5.63,22.36,79.16
21511,8,Autumn,4.94,23.87,67.03
57341,7,Winter,3.58,14.14,37.81
20102,7,Summer,7.63,28.08,75.21
95219,4,Summer,4.30,18.94,53.17
70139,8,Spring,6.15,27.87,84.97
25244,9,Winter,5.60,22.91,66.25
43528,5,Winter,3.05,13.05,40.21
59391,6,Spring,4.93,18.61,66.67
87420,8,Autumn,5.37,22.01,74.76
10841,8,Summer,8.46,36.28,97.59
48036,4,Spring,3.14,16.99,45.05
74333,7,Autumn,4.97,20.82,56.68
11222,6,Summer,6.39,26.18,70.42
95227,3,Winter,1.38,6.83,20.07
77592,8,Winter,3.92,14.57,50.95
12354,6,Spring,5.07,19.46,67.44
95611,7,Spring,5.63,25.71,80.83
11587,3,Spring,2.77,12.54,31.27
25067,4,Summer,4.32,15.60,50.79
49269,6,Autumn,4.60,16.99,51.42
24969,5,Summer,4.59,20.22,59.95
26465,2,Autumn,1.40,4.62,18.39
41584,5,Spring,4.53,19.74,54.66
83530,3,Winter,1.59,7.13,23.85
24054,3,Autumn,2.04,7.15,23.97
28468,4,Summer,3.77,17.57,43.64
59367,9,Spring,8.11,30.57,90.22
67405,2,Summer,2.14,8.83,24.34
86329,4,Spring,3.04,15.30,39.09
82317,6,Summer,6.71,27.49,80.21
23033,7,Summer,8.14,32.69,86.07
80104,2,Summer,1.91,8.14,28.04
91646,5,Spring,4.78,20.74,52.19
28613,6,Winter,3.62,15.80,44.04
67557,2,Winter,1.01,4.86,14.97
85552,5,Autumn,3.48,17.33,46.72
78659,8,Winter,3.68,15.23,53.35
87484,7,Winter,3.93,18.71,43.71
94108,4,Summer,4.07,19.61,49.27
70617,3,Summer,2.86,13.83,40.65
36290,3,Autumn,1.77,8.64,21.40
64945,2,Spring,1.69,8.06,24.81
70172,8,Autumn,6.00,23.37,83.61
48775,8,Summer,8.13,30.19,112.30
10828,7,Summer,8.12,28.75,87.00
23239,9,Spring,8.11,37.67,92.08
49895,4,Spring,3.22,14.77,42.40
72619,2,Summer,2.05,7.08,26.44
22570,4,Spring,3.90,16.05,46.91
19572,9,Winter,4.42,21.97,66.99
46480,6,Autumn,4.39,20.85,60.67
56868,2,Autumn,1.31,4.91,17.74
68115,6,Spring,5.05,22.56,61.02
56818,6,Winter,3.50,16.03,44.24
83111,7,Autumn,4.54,19.78,62.80
23584,3,Winter,1.33,5.40,19.68
66850,6,Winter,3.05,15.61,42.20
32979,8,Winter,5.02,17.67,62.88
65202,4,Summer,4.23,17.42,46.46
54139,5,Summer,5.03,24.74,59.08
25419,4,Summer,4.54,18.92,49.05
42708,2,Autumn,1.56,5.56,15.66
79511,4,Summer,4.12,18.40,45.10
46144,4,Autumn,2.22,10.72,34.58
93104,8,Summer,7.64,32.85,110.10
31671,5,Winter,2.51,10.81,34.89
37104,5,Summer,5.83,22.12,67.28
26689,7,Summer,6.81,34.54,84.67
92348,4,Summer,3.77,18.84,50.60
54014,6,Summer,6.39,21.73,66.69
38668,3,Winter,1.56,5.26,18.52
64468,8,Winter,4.42,20.21,60.89
76221,9,Winter,5.51,18.89,58.37
32894,6,Summer,5.21,27.68,64.00
29323,9,Spring,8.00,30.25,90.62
78931,7,Summer,6.29,28.80,80.99
19746,8,Winter,4.41,20.91,50.53
49260,5,Winter,2.65,11.04,27.27
74629,6,Autumn,4.07,18.60,56.72
52757,8,Spring,7.36,28.29,89.09
27202,4,Summer,3.91,17.48,52.03
50908,2,Winter,1.10,4.96,12.41
17156,7,Winter,4.08,14.96,56.82
77293,5,Summer,4.79,22.35,67.24
92342,3,Autumn,1.98,7.83,25.45
92672,3,Spring,2.43,11.43,34.50
68118,3,Autumn,2.29,9.15,28.73
16797,9,Spring,8.78,31.30,117.62
99072,2,Winter,0.96,4.35,13.33
11484,6,Autumn,4.90,17.74,53.62
12938,7,Autumn,4.33,22.08,58.36
29922,8,Summer,7.43,39.28,103.84
15705,8,Summer,7.56,38.28,100.38
90387,4,Autumn,2.69,12.35,29.02
36561,8,Spring,7.39,27.04,82.55
85984,2,Winter,0.99,3.72,12.50
14763,3,Autumn,2.15,8.15,21.60
64725,3,Spring,2.70,12.67,30.62
34166,3,Summer,2.78,13.26,36.51
40642,4,Winter,2.07,10.73,27.17
61917,5,Winter,2.30,10.78,34.20
71857,4,Autumn,2.60,12.03,35.55
62057,3,Autumn,2.31,7.90,27.79
85555,7,Winter,3.32,15.93,46.88
74055,6,Spring,5.43,20.62,74.04
36611,6,Summer,5.53,30.42,70.55
40501,3,Summer,2.81,12.07,33.53
11265,5,Summer,5.88,19.45,64.40
99489,4,Spring,3.13,13.32,49.74
50194,3,Autumn,1.70,8.13,20.83
58709,6,Spring,5.90,23.37,76.82
64870,4,Summer,3.74,18.17,43.73
13101,4,Spring,3.11,14.00,38.70
49649,2,Spring,1.50,8.07,22.24
93372,4,Spring,3.56,12.28,43.21
19895,6,Spring,4.38,18.53,61.31
72306,9,Spring,8.11,33.76,84.11
73923,5,Autumn,3.07,13.93,51.36
10265,6,Autumn,3.29,15.55,42.92
23154,3,Summer,2.48,11.08,41.49
69228,5,Spring,4.20,18.81,49.42
77986,6,Autumn,4.68,17.11,55.91
95740,8,Winter,3.44,18.93,49.20
39611,2,Autumn,1.18,5.79,16.35
59610,6,Summer,6.06,25.78,84.65
79445,5,Spring,4.36,21.06,60.79
10243,7,Autumn,4.56,19.41,54.02
98115,4,Summer,3.37,15.70,51.73
60587,3,Autumn,1.68,7.23,25.89
53943,7,Spring,6.43,24.74,83.27
68308,5,Summer,4.50,23.11,73.73
19911,4,Winter,1.75,7.12,26.75
36482,7,Winter,3.51,14.71,52.29
20560,5,Autumn,3.43,16.63,50.89
88054,3,Winter,1.25,6.17,19.09
92412,4,Autumn,3.01,12.82,37.23
98876,6,Winter,3.15,16.07,40.94
44566,5,Winter,2.17,8.98,28.66
28548,4,Winter,1.65,7.22,23.46
69281,9,Summer,10.63,36.99,132.63
70730,8,Summer,7.97,29.45,98.17
94294,9,Spring,9.10,36.49,107.09
87751,4,Summer,3.98,18.87,48.55
18794,9,Winter,4.11,20.25,59.87
78376,5,Summer,5.43,19.64,61.32
62449,7,Spring,6.31,25.40,80.99
83492,7,Autumn,5.11,19.34,71.51
83633,9,Autumn,5.43,23.69,71.24
32058,7,Autumn,5.09,20.40,50.30
96822,2,Autumn,1.28,5.35,18.67
32143,3,Spring,2.81,12.03,37.30
41127,6,Autumn,3.64,15.13,55.94
10029,6,Autumn,3.59,15.78,45.43
36457,2,Summer,1.93,8.40,22.76
48920,2,Summer,1.79,8.70,23.83
53636,6,Spring,5.75,22.28,64.63
70556,3,Summer,2.95,13.84,36.61
19545,9,Winter,4.74,23.88,65.88
60149,8,Summer,9.29,41.01,93.02
65097,5,Spring,4.06,18.74,56.82
94824,8,Winter,4.06,15.62,44.47
54296,7,Winter,4.31,15.40,45.86
36778,4,Autumn,2.47,11.94,33.29
41758,6,Summer,5.08,26.28,70.25
55126,6,Summer,5.68,27.39,72.20
40256,8,Winter,3.92,17.39,55.14
51787,4,Winter,2.16,9.13,32.36
53593,9,Autumn,5.66,28.26,93.75
57794,5,Spring,3.81,19.87,63.95
34452,3,Winter,1.43,5.56,15.79
74778,5,Autumn,3.39,16.14,47.75
27848,6,Autumn,3.84,18.40,62.99
15418,6,Summer,5.15,24.85,66.09
57777,2,Summer,1.90,8.42,29.49
88178,7,Summer,6.80,25.34,95.87
76020,4,Spring,2.80,15.06,38.38
63333,8,Spring,6.62,31.28,86.69
34637,6,Autumn,4.69,17.30,48.43
43786,9,Autumn,6.44,26.33,72.89
97603,6,Summer,5.70,24.93,76.30
38379,4,Spring,3.54,12.74,42.52
66890,2,Summer,1.62,8.85,24.88
80878,7,Summer,8.04,31.95,91.75
44444,7,Summer,7.96,28.22,102.57
11394,7,Summer,7.05,25.66,77.73
93657,4,Spring,3.87,15.42,39.40
33460,8,Spring,7.75,29.96,85.52
49650,7,Autumn,5.10,19.81,50.04
89199,9,Winter,5.70,21.53,72.01
56099,2,Winter,1.15,5.25,13.07
56461,3,Spring,2.51,9.88,30.64
49693,8,Spring,6.25,27.84,89.16
29966,9,Spring,6.80,28.29,106.45
40127,2,Summer,1.93,7.88,29.13
21871,4,Winter,1.78,8.76,23.47
57009,6,Winter,3.24,13.14,38.98
50390,2,Spring,1.43,6.52,20.10
50778,3,Autumn,1.76,8.18,22.03
14440,3,Autumn,2.09,8.62,26.97
21057,5,Spring,4.91,18.24,50.10
82211,7,Autumn,5.10,21.82,67.84
25227,9,Winter,4.12,17.54,49.91
81879,8,Winter,3.58,14.96,46.99
19324,8,Summer,8.68,32.73,118.47
20765,8,Autumn,5.84,21.25,60.15
35588,8,Winter,3.86,15.78,54.25
55493,3,Spring,2.67,8.77,31.10
51210,8,Summer,8.61,32.08,101.05
83159,2,Winter,0.96,4.37,12.38
23079,3,Autumn,1.89,10.10,26.55
11877,2,Spring,1.53,8.36,25.14
96830,7,Spring,5.43,24.93,82.32
81551,3,Winter,1.64,7.55,20.62
14920,6,Autumn,4.08,18.80,62.06
77411,8,Summer,8.53,39.75,104.65
32187,5,Winter,2.41,10.82,35.26
77134,9,Winter,4.64,18.90,63.63
84603,7,Winter,3.40,15.61,45.83
17892,4,Autumn,2.31,11.77,30.23
65183,3,Summer,2.99,11.17,35.28
61770,6,Autumn,4.80,18.72,57.36
54632,5,Winter,2.34,11.20,31.75
21476,9,Winter,4.86,20.78,57.66
72155,3,Autumn,2.02,7.92,27.23
35391,3,Spring,2.42,10.54,33.98
76814,9,Spring,8.46,38.97,92.32
64521,4,Spring,3.33,16.19,50.82
87983,9,Summer,9.19,37.00,109.81
62505,5,Summer,5.57,22.69,70.08
73725,8,Winter,4.19,22.00,53.12
25899,5,Spring,3.62,14.84,44.14
67590,6,Autumn,4.33,20.94,61.54
76794,3,Winter,1.63,6.89,21.35
55439,5,Winter,3.14,10.84,39.55
94970,7,Summer,6.79,31.78,90.95
34688,7,Autumn,4.61,21.61,56.61
13971,2,Winter,1.19,4.10,14.26
86659,8,Autumn,5.04,19.47,72.43
51296,3,Spring,2.85,10.57,37.78
65532,9,Autumn,5.83,29.35,76.92
31760,7,Winter,3.20,14.71,37.79
89868,9,Summer,8.76,46.22,114.59
45618,8,Winter,3.88,17.79,43.23
42103,6,Summer,5.90,27.06,83.31
78025,4,Spring,3.57,16.66,44.13
32315,6,Spring,5.90,24.07,65.83
25296,4,Winter,1.89,9.08,21.32
58133,4,Winter,2.11,9.18,27.77
89146,9,Spring,6.75,27.75,98.93
97879,6,Winter,3.54,14.60,46.17
52294,5,Summer,5.16,22.04,65.13
90823,6,Autumn,3.64,16.90,44.45
65910,3,Spring,2.85,9.75,37.36
98865,2,Spring,1.72,7.16,19.36
92407,3,Summer,2.51,12.12,41.58
55719,4,Winter,1.96,10.70,31.23
25454,9,Spring,7.15,35.19,114.89
33794,9,Summer,7.78,42.60,99.06
14733,4,Winter,2.39,8.52,30.81
59541,8,Winter,5.07,20.61,50.33
88711,6,Summer,5.45,24.83,73.01
45768,7,Spring,7.03,27.33,71.93
45964,9,Spring,7.12,28.84,105.29
17836,6,Autumn,3.40,15.09,55.30
36350,9,Spring,6.87,33.16,112.63
93636,4,Spring,3.30,14.34,47.11
15224,9,Winter,5.15,19.28,63.52
57520,4,Spring,3.43,15.50,45.94
75389,4,Winter,2.38,9.92,29.35
83038,2,Summer,2.09,8.24,22.80
64835,3,Summer,3.03,13.71,40.56
27103,2,Autumn,1.50,5.74,17.06
85953,5,Summer,4.88,19.59,68.32
88692,6,Autumn,4.04,20.79,56.30
56706,5,Winter,2.94,11.64,34.81
51920,3,Winter,1.55,6.08,22.05
37810,8,Winter,3.73,14.22,53.46
83052,2,Summer,1.69,8.48,26.91
12756,8,Summer,9.18,35.66,120.23
89873,7,Winter,3.93,15.62,49.02
22777,2,Summer,1.69,8.67,21.70
32754,2,Autumn,1.25,5.97,20.16
40783,5,Spring,4.22,17.23,49.31
18597,7,Winter,3.74,16.41,40.40
51891,2,Spring,1.77,7.87,21.68
91883,5,Summer,4.78,23.83,67.66
41999,7,Summer,6.27,32.61,76.80
40535,8,Summer,8.71,32.53,121.03
64592,3,Autumn,1.93,8.46,27.33
34324,3,Summer,3.23,13.60,32.85
54320,5,Summer,4.09,20.34,58.72
40527,3,Autumn,1.69,8.30,26.14
25977,8,Summer,7.70,32.56,108.36
66616,4,Spring,3.09,12.06,37.00
41010,7,Spring,6.04,27.91,84.03
69981,8,Summer,7.76,33.65,106.34
22498,5,Spring,4.39,19.36,49.34
22784,2,Winter,0.85,4.10,11.77
66409,2,Autumn,1.26,6.07,16.89
23788,2,Spring,1.69,7.19,21.40
66054,4,Spring,2.94,14.79,45.25
79192,7,Autumn,3.93,17.47,50.14
69902,9,Winter,4.80,21.93,68.81
15361,2,Autumn,1.22,6.47,17.16
77079,5,Spring,3.41,14.62,53.35
56224,2,Spring,1.69,7.39,21.64
30183,7,Summer,6.85,26.37,91.91
42002,8,Winter,4.81,17.54,49.88
20450,2,Spring,1.57,6.41,21.66
35256,7,Summer,6.25,32.21,97.28
87592,3,Spring,2.26,9.60,30.26
15079,8,Summer,9.53,34.84,100.58
75091,8,Summer,7.57,37.36,113.58
52087,5,Autumn,3.25,12.49,40.95
88033,7,Spring,6.86,27.89,87.49
57560,6,Autumn,3.70,15.06,43.14
88538,9,Summer,8.55,41.61,118.10
44470,9,Autumn,5.07,27.87,85.16
80763,7,Winter,3.59,12.92,42.92
44823,8,Spring,7.21,28.77,101.83
25403,4,Winter,2.11,7.23,22.21
87645,8,Spring,7.16,26.41,89.88
98397,6,Spring,5.76,22.56,66.43
99071,4,Spring,3.02,13.60,39.07
91557,8,Winter,3.89,14.93,49.83
77812,4,Spring,3.10,12.92,43.47
60570,6,Winter,3.33,13.97,37.33
46492,3,Spring,2.69,11.69,30.11
77651,6,Winter,2.72,13.47,38.24
97855,3,Spring,2.28,9.48,26.42
82735,2,Winter,1.06,3.92,10.71
81587,7,Summer,7.78,28.05,100.56
80181,8,Winter,4.10,16.40,53.28
47322,9,Summer,8.15,41.50,123.05
68411,9,Winter,4.14,16.55,58.14
80456,2,Autumn,1.28,6.06,17.40
70479,2,Spring,1.62,6.40,19.97
41484,3,Summer,3.09,13.95,43.01
12619,8,Winter,4.06,17.97,48.19
45572,3,Autumn,2.15,9.12,23.48
54420,9,Spring,6.87,32.93,97.25
16862,5,Winter,2.66,11.28,30.98
40289,2,Winter,1.08,4.42,12.95
11563,9,Spring,6.57,28.36,81.17
88464,9,Autumn,6.55,27.05,79.31
24775,7,Autumn,4.49,23.49,68.36
50199,7,Summer,6.83,27.78,87.14
87482,3,Winter,1.84,7.03,21.23
92030,6,Autumn,4.07,15.89,59.03
28321,4,Autumn,2.61,9.69,29.03
71029,4,Summer,4.16,15.02,50.47
70440,9,Autumn,6.64,26.55,86.51
72785,6,Spring,4.80,22.64,58.48
22262,3,Spring,2.37,11.43,36.26
58325,4,Spring,3.58,12.11,40.42
44613,5,Spring,4.34,18.66,53.52
32178,3,Autumn,1.81,7.97,27.65
46525,4,Autumn,2.54,11.00,29.61
83607,5,Summer,4.67,20.04,62.53
49775,7,Autumn,4.84,21.73,59.22
75728,8,Summer,8.70,38.52,119.27
49843,9,Autumn,5.78,29.51,74.97
47434,2,Winter,1.24,4.51,16.13
10334,2,Summer,1.86,9.09,24.28
31329,3,Spring,2.26,9.81,26.58
15458,9,Summer,8.52,40.19,128.29
51938,3,Summer,2.82,12.73,41.46
52907,7,Summer,7.24,28.20,84.90
30899,7,Winter,3.70,14.56,45.80
37169,2,Spring,1.51,7.26,22.07
75610,2,Spring,1.96,7.20,24.70
50937,9,Winter,5.00,18.61,52.05
20704,2,Spring,1.57,6.54,19.75
86753,8,Winter,4.13,19.99,64.23
53983,5,Summer,4.93,20.99,65.06
23000,4,Summer,4.47,18.77,53.43
77584,6,Spring,4.64,18.11,68.49
53190,7,Autumn,4.18,21.55,61.68
62841,8,Summer,8.78,29.70,112.90
84441,3,Winter,1.62,6.81,22.43
96245,2,Spring,1.71,6.61,23.54
10362,7,Spring,6.84,27.86,69.95
19223,9,Autumn,5.21,27.68,72.70
25607,8,Spring,8.02,31.88,91.15
59023,3,Autumn,2.41,8.51,26.23
39864,4,Spring,3.01,13.17,45.79
19063,7,Spring,6.38,28.34,83.19
60128,6,Summer,5.01,23.01,76.53
88212,2,Spring,1.51,5.80,20.09
64556,8,Autumn,5.07,23.52,67.47
58311,7,Winter,3.37,17.75,44.42
67093,7,Autumn,5.70,22.45,70.87
34163,9,Spring,8.39,36.57,114.02
30589,4,Winter,1.99,7.74,25.43
70620,4,Winter,1.95,9.11,27.26
20967,4,Spring,3.80,13.45,47.62
10439,8,Winter,3.75,17.83,53.43
34619,2,Summer,1.85,8.42,28.89
10097,7,Spring,6.19,30.29,89.28
88646,5,Autumn,3.24,13.75,38.07
88346,9,Winter,4.41,19.68,70.45
39626,2,Summer,2.30,9.87,23.06
44256,9,Summer,9.07,35.75,106.48
61206,9,Winter,5.67,19.98,66.28
99564,8,Autumn,5.16,19.08,59.48
74432,6,Summer,6.53,29.96,86.58
58011,2,Winter,1.05,4.42,11.83
13600,3,Spring,2.47,11.28,35.92
34531,3,Summer,3.11,11.36,32.40
17953,9,Autumn,7.14,26.34,73.90
10562,3,Summer,2.57,13.55,31.51
40065,6,Spring,4.90,18.00,60.10
71332,7,Winter,4.43,15.93,50.73
65237,8,Winter,4.12,17.75,59.65
77593,2,Autumn,1.26,6.15,15.87
91265,3,Summer,2.68,13.62,41.05
50648,2,Spring,1.60,7.57,17.79
71801,6,Autumn,4.90,17.01,59.68
96646,3,Winter,1.47,7.99,20.71
53672,7,Summer,6.36,29.09,85.70
89961,4,Spring,3.22,11.97,43.72
16011,4,Spring,3.57,11.70,45.56
32249,8,Spring,6.56,30.26,89.74
14041,6,Winter,2.87,10.73,40.93
23833,2,Autumn,1.24,5.42,18.78
77857,9,Spring,6.38,31.85,80.48
93379,8,Autumn,5.81,26.85,82.54
76555,3,Winter,1.56,6.43,19.79
56608,9,Autumn,6.20,28.33,72.14
52201,5,Spring,4.72,20.37,60.39
34038,3,Summer,2.53,12.71,38.55
49747,5,Summer,5.45,18.08,53.36
47489,5,Winter,2.71,11.15,29.77
25744,4,Winter,1.89,7.88,24.01
99312,7,Spring,5.99,28.32,72.27
88129,5,Summer,4.29,17.57,69.72
54631,2,Summer,1.89,7.92,28.48
31433,8,Spring,7.42,28.31,97.09
82325,3,Summer,2.94,12.82,39.52
59590,9,Winter,4.84,16.20,48.40
72130,2,Autumn,1.25,5.44,18.54
96717,8,Spring,6.72,24.22,93.77
92140,4,Autumn,2.69,12.98,37.38
50120,3,Spring,2.30,9.88,32.92
58332,6,Winter,2.92,14.65,45.64
57288,5,Summer,4.29,21.77,56.65
